"UserName","Name","Service","Host"
"PB4440S-1264$","PB4440S-1264","RestrictedKrbHost","PB4440S-1264,PB4440S-1264.solomonedwards.com"
"PB4440S-1264$","PB4440S-1264","HOST","PB4440S-1264,PB4440S-1264.solomonedwards.com"
"PB450G5-2122$","PB450G5-2122","RestrictedKrbHost","PB450G5-2122,PB450G5-2122.solomonedwards.com"
"PB450G5-2122$","PB450G5-2122","HOST","PB450G5-2122,PB450G5-2122.solomonedwards.com"
"SFO-S-SURF4853$","SFO-S-SURF4853","RestrictedKrbHost","SFO-S-SURF4853,SFO-S-SURF4853.solomonedwards.com"
"SFO-S-SURF4853$","SFO-S-SURF4853","HOST","SFO-S-SURF4853,SFO-S-SURF4853.solomonedwards.com"
"LVTP14G2-002420$","LVTP14G2-002420","RestrictedKrbHost","LVTP14G2-002420,LVTP14G2-002420.solomonedwards.com"
"LVTP14G2-002420$","LVTP14G2-002420","HOST","LVTP14G2-002420,LVTP14G2-002420.solomonedwards.com"
"EB840G5-002179$","EB840G5-002179","RestrictedKrbHost","EB840G5-002179,EB840G5-002179.solomonedwards.com"
"EB840G5-002179$","EB840G5-002179","HOST","EB840G5-002179,EB840G5-002179.solomonedwards.com"
"LVTB14G2-002515$","LVTB14G2-002515","RestrictedKrbHost","LVTB14G2-002515,LVTB14G2-002515.solomonedwards.com"
"LVTB14G2-002515$","LVTB14G2-002515","HOST","LVTB14G2-002515,LVTB14G2-002515.solomonedwards.com"
"HOUC-L-8460B7WV$","HOUC-L-8460B7WV","TERMSRV","HOUC-L-8460B7WV.solomonedwards.com,HOUC-L-8460B7WV"
"HOUC-L-8460B7WV$","HOUC-L-8460B7WV","RestrictedKrbHost","HOUC-L-8460B7WV,HOUC-L-8460B7WV.solomonedwards.com"
"HOUC-L-8460B7WV$","HOUC-L-8460B7WV","HOST","HOUC-L-8460B7WV,HOUC-L-8460B7WV.solomonedwards.com"
"SURFPRO8-2530$","SURFPRO8-2530","RestrictedKrbHost","SURFPRO8-2530,SurfPro8-2530.solomonedwards.com"
"SURFPRO8-2530$","SURFPRO8-2530","HOST","SURFPRO8-2530,SurfPro8-2530.solomonedwards.com"
"SFO-L-P4403507$","SFO-L-P4403507","RestrictedKrbHost","SFO-L-P4403507.solomonedwards.com,SFO-L-P4403507"
"SFO-L-P4403507$","SFO-L-P4403507","HOST","SFO-L-P4403507.solomonedwards.com,SFO-L-P4403507"
"LVTP14G2-002428$","LVTP14G2-002428","RestrictedKrbHost","LVTP14G2-002428.solomonedwards.com,LVTP14G2-002428"
"LVTP14G2-002428$","LVTP14G2-002428","HOST","LVTP14G2-002428.solomonedwards.com,LVTP14G2-002428"
"PB440G5-002155$","PB440G5-002155","RestrictedKrbHost","PB440G5-002155,PB440G5-002155.solomonedwards.com"
"PB440G5-002155$","PB440G5-002155","HOST","PB440G5-002155,PB440G5-002155.solomonedwards.com"
"LVTP14G2-002422$","LVTP14G2-002422","RestrictedKrbHost","LVTP14G2-002422,LVTP14G2-002422.solomonedwards.com"
"LVTP14G2-002422$","LVTP14G2-002422","HOST","LVTP14G2-002422,LVTP14G2-002422.solomonedwards.com"
"EB8460-2065$","EB8460-2065","RestrictedKrbHost","EB8460-2065,EB8460-2065.solomonedwards.com"
"EB8460-2065$","EB8460-2065","HOST","EB8460-2065,EB8460-2065.solomonedwards.com"
"LVTB14G2-2531$","LVTB14G2-2531","RestrictedKrbHost","LVTB14G2-2531,LVTB14G2-2531.solomonedwards.com"
"LVTB14G2-2531$","LVTB14G2-2531","HOST","LVTB14G2-2531,LVTB14G2-2531.solomonedwards.com"
"PB440G4-002111$","PB440G4-002111","RestrictedKrbHost","PB440G4-002111,PB440G4-002111.solomonedwards.com"
"PB440G4-002111$","PB440G4-002111","HOST","PB440G4-002111,PB440G4-002111.solomonedwards.com"
"LVTB14G2-2532$","LVTB14G2-2532","RestrictedKrbHost","LVTB14G2-2532,LVTB14G2-2532.solomonedwards.com"
"LVTB14G2-2532$","LVTB14G2-2532","HOST","LVTB14G2-2532,LVTB14G2-2532.solomonedwards.com"
"LVTB14G2-2533$","LVTB14G2-2533","RestrictedKrbHost","LVTB14G2-2533,LVTB14G2-2533.solomonedwards.com"
"LVTB14G2-2533$","LVTB14G2-2533","HOST","LVTB14G2-2533,LVTB14G2-2533.solomonedwards.com"
"SOLOMON-DALFE02$","SOLOMON-DALFE02","WSMAN","SOLOMON-DALFE02.solomonedwards.com,SOLOMON-DALFE02"
"SOLOMON-DALFE02$","SOLOMON-DALFE02","TERMSRV","SOLOMON-DALFE02.solomonedwards.com,SOLOMON-DALFE02"
"SOLOMON-DALFE02$","SOLOMON-DALFE02","RestrictedKrbHost","SOLOMON-DALFE02.solomonedwards.com,SOLOMON-DALFE02"
"SOLOMON-DALFE02$","SOLOMON-DALFE02","HOST","SOLOMON-DALFE02.solomonedwards.com,SOLOMON-DALFE02"
"LVTB14G2-2534$","LVTB14G2-2534","RestrictedKrbHost","LVTB14G2-2534,LVTB14G2-2534.solomonedwards.com"
"LVTB14G2-2534$","LVTB14G2-2534","HOST","LVTB14G2-2534,LVTB14G2-2534.solomonedwards.com"
"DELLPRE4600$","DELLPRE4600","RestrictedKrbHost","DELLPRE4600,DellPRE4600.solomonedwards.com"
"DELLPRE4600$","DELLPRE4600","HOST","DELLPRE4600,DellPRE4600.solomonedwards.com"
"LVTB14G2-002516$","LVTB14G2-002516","RestrictedKrbHost","LVTB14G2-002516,LVTB14G2-002516.solomonedwards.com"
"LVTB14G2-002516$","LVTB14G2-002516","HOST","LVTB14G2-002516,LVTB14G2-002516.solomonedwards.com"
"PB440G5-002173$","PB440G5-002173","RestrictedKrbHost","PB440G5-002173,PB440G5-002173.solomonedwards.com"
"PB440G5-002173$","PB440G5-002173","HOST","PB440G5-002173,PB440G5-002173.solomonedwards.com"
"LVTP14G2-002423$","LVTP14G2-002423","RestrictedKrbHost","LVTP14G2-002423,LVTP14G2-002423.solomonedwards.com"
"LVTP14G2-002423$","LVTP14G2-002423","HOST","LVTP14G2-002423,LVTP14G2-002423.solomonedwards.com"
"PHL-L-E840B1TQ$","PHL-L-E840B1TQ","RestrictedKrbHost","PHL-L-E840B1TQ,PHL-L-E840B1TQ.solomonedwards.com"
"PHL-L-E840B1TQ$","PHL-L-E840B1TQ","HOST","PHL-L-E840B1TQ,PHL-L-E840B1TQ.solomonedwards.com"
"LVTB14G2-2535$","LVTB14G2-2535","RestrictedKrbHost","LVTB14G2-2535,LVTB14G2-2535.solomonedwards.com"
"LVTB14G2-2535$","LVTB14G2-2535","HOST","LVTB14G2-2535,LVTB14G2-2535.solomonedwards.com"
"PB440G2-1504$","PB440G2-1504","RestrictedKrbHost","PB440G2-1504,PB440G2-1504.solomonedwards.com"
"PB440G2-1504$","PB440G2-1504","HOST","PB440G2-1504,PB440G2-1504.solomonedwards.com"
"LVTP14G2-002424$","LVTP14G2-002424","RestrictedKrbHost","LVTP14G2-002424,LVTP14G2-002424.solomonedwards.com"
"LVTP14G2-002424$","LVTP14G2-002424","HOST","LVTP14G2-002424,LVTP14G2-002424.solomonedwards.com"
"LVTB14G2-2536$","LVTB14G2-2536","RestrictedKrbHost","LVTB14G2-2536,LVTB14G2-2536.solomonedwards.com"
"LVTB14G2-2536$","LVTB14G2-2536","HOST","LVTB14G2-2536,LVTB14G2-2536.solomonedwards.com"
"HOU-S-SURF44053$","HOU-S-SURF44053","TERMSRV","HOU-S-SURF44053,HOU-S-SURF44053.solomonedwards.com"
"HOU-S-SURF44053$","HOU-S-SURF44053","RestrictedKrbHost","HOU-S-SURF44053,HOU-S-SURF44053.solomonedwards.com"
"HOU-S-SURF44053$","HOU-S-SURF44053","HOST","HOU-S-SURF44053,HOU-S-SURF44053.solomonedwards.com"
"LVTB14G2-2537$","LVTB14G2-2537","RestrictedKrbHost","LVTB14G2-2537,LVTB14G2-2537.solomonedwards.com"
"LVTB14G2-2537$","LVTB14G2-2537","HOST","LVTB14G2-2537,LVTB14G2-2537.solomonedwards.com"
"EB840G1-1553$","EB840G1-1553","RestrictedKrbHost","EB840G1-1553,EB840G1-1553.solomonedwards.com"
"EB840G1-1553$","EB840G1-1553","HOST","EB840G1-1553,EB840G1-1553.solomonedwards.com"
"LVTB14G2-2538$","LVTB14G2-2538","RestrictedKrbHost","LVTB14G2-2538,LVTB14G2-2538.solomonedwards.com"
"LVTB14G2-2538$","LVTB14G2-2538","HOST","LVTB14G2-2538,LVTB14G2-2538.solomonedwards.com"
"PHL-L-SPEC1CX1$","PHL-L-SPEC1CX1","RestrictedKrbHost","PHL-L-SPEC1CX1,PHL-L-SPEC1CX1.solomonedwards.com"
"PHL-L-SPEC1CX1$","PHL-L-SPEC1CX1","HOST","PHL-L-SPEC1CX1,PHL-L-SPEC1CX1.solomonedwards.com"
"PB450G6-2251$","PB450G6-2251","RestrictedKrbHost","PB450G6-2251,PB450G6-2251.solomonedwards.com"
"PB450G6-2251$","PB450G6-2251","HOST","PB450G6-2251,PB450G6-2251.solomonedwards.com"
"DCC-L-P4401D7M$","DCC-L-P4401D7M","RestrictedKrbHost","DCC-L-P4401D7M.solomonedwards.com,DCC-L-P4401D7M"
"DCC-L-P4401D7M$","DCC-L-P4401D7M","HOST","DCC-L-P4401D7M.solomonedwards.com,DCC-L-P4401D7M"
"LS340-2320$","LS340-2320","RestrictedKrbHost","LS340-2320,LS340-2320.solomonedwards.com"
"LS340-2320$","LS340-2320","HOST","LS340-2320,LS340-2320.solomonedwards.com"
"SURFACE4-1524$","SURFACE4-1524","RestrictedKrbHost","SURFACE4-1524,SURFACE4-1524.solomonedwards.com"
"SURFACE4-1524$","SURFACE4-1524","HOST","SURFACE4-1524,SURFACE4-1524.solomonedwards.com"
"LVTB14G2-2539$","LVTB14G2-2539","RestrictedKrbHost","LVTB14G2-2539,LVTB14G2-2539.solomonedwards.com"
"LVTB14G2-2539$","LVTB14G2-2539","HOST","LVTB14G2-2539,LVTB14G2-2539.solomonedwards.com"
"PHLC-L-4430208B$","PHLC-L-4430208B","TERMSRV","PHLC-L-4430208B.solomonedwards.com,PHLC-L-4430208B"
"PHLC-L-4430208B$","PHLC-L-4430208B","RestrictedKrbHost","PHLC-L-4430208B,PHLC-L-4430208B.solomonedwards.com"
"PHLC-L-4430208B$","PHLC-L-4430208B","HOST","PHLC-L-4430208B,PHLC-L-4430208B.solomonedwards.com"
"LVTP14G2-002425$","LVTP14G2-002425","RestrictedKrbHost","LVTP14G2-002425,LVTP14G2-002425.solomonedwards.com"
"LVTP14G2-002425$","LVTP14G2-002425","HOST","LVTP14G2-002425,LVTP14G2-002425.solomonedwards.com"
"SURFACEP-1014$","SURFACEP-1014","RestrictedKrbHost","SURFACEP-1014,SurfaceP-1014.solomonedwards.com"
"SURFACEP-1014$","SURFACEP-1014","HOST","SURFACEP-1014,SurfaceP-1014.solomonedwards.com"
"SOLOMON-DALFE01$","SOLOMON-DALFE01","WSMAN","SOLOMON-DALFE01.solomonedwards.com,SOLOMON-DALFE01"
"SOLOMON-DALFE01$","SOLOMON-DALFE01","TERMSRV","SOLOMON-DALFE01.solomonedwards.com,SOLOMON-DALFE01"
"SOLOMON-DALFE01$","SOLOMON-DALFE01","RestrictedKrbHost","SOLOMON-DALFE01,SOLOMON-DALFE01.solomonedwards.com"
"SOLOMON-DALFE01$","SOLOMON-DALFE01","HOST","SOLOMON-DALFE01,SOLOMON-DALFE01.solomonedwards.com"
"LVTP14G2-002426$","LVTP14G2-002426","RestrictedKrbHost","LVTP14G2-002426,LVTP14G2-002426.solomonedwards.com"
"LVTP14G2-002426$","LVTP14G2-002426","HOST","LVTP14G2-002426,LVTP14G2-002426.solomonedwards.com"
"CHI-L-8401D5Y$","CHI-L-8401D5Y","RestrictedKrbHost","CHI-L-8401D5Y,CHI-L-8401D5Y.solomonedwards.com"
"CHI-L-8401D5Y$","CHI-L-8401D5Y","HOST","CHI-L-8401D5Y,CHI-L-8401D5Y.solomonedwards.com"
"LVTP14G2-2540$","LVTP14G2-2540","RestrictedKrbHost","LVTP14G2-2540,LVTP14G2-2540.solomonedwards.com"
"LVTP14G2-2540$","LVTP14G2-2540","HOST","LVTP14G2-2540,LVTP14G2-2540.solomonedwards.com"
"WINDOWS10TEST$","WINDOWS10TEST","TERMSRV","Windows10Test.solomonedwards.com,WINDOWS10TEST"
"WINDOWS10TEST$","WINDOWS10TEST","RestrictedKrbHost","Windows10Test.solomonedwards.com,WINDOWS10TEST"
"WINDOWS10TEST$","WINDOWS10TEST","HOST","Windows10Test.solomonedwards.com,WINDOWS10TEST"
"LVTPG2-2541$","LVTPG2-2541","RestrictedKrbHost","LVTPG2-2541,LVTPG2-2541.solomonedwards.com"
"LVTPG2-2541$","LVTPG2-2541","HOST","LVTPG2-2541,LVTPG2-2541.solomonedwards.com"
"PB450-2152$","PB450-2152","RestrictedKrbHost","PB450-2152,PB450-2152.solomonedwards.com"
"PB450-2152$","PB450-2152","HOST","PB450-2152,PB450-2152.solomonedwards.com"
"PB440G2-1589$","PB440G2-1589","RestrictedKrbHost","PB440G2-1589,PB440G2-1589.solomonedwards.com"
"PB440G2-1589$","PB440G2-1589","HOST","PB440G2-1589,PB440G2-1589.solomonedwards.com"
"PB450-2215$","PB450-2215","RestrictedKrbHost","PB450-2215,PB450-2215.solomonedwards.com"
"PB450-2215$","PB450-2215","HOST","PB450-2215,PB450-2215.solomonedwards.com"
"EB840G1-1555$","EB840G1-1555","TERMSRV","EB840G1-1555.solomonedwards.com,EB840G1-1555"
"EB840G1-1555$","EB840G1-1555","RestrictedKrbHost","EB840G1-1555,EB840G1-1555.solomonedwards.com"
"EB840G1-1555$","EB840G1-1555","HOST","EB840G1-1555,EB840G1-1555.solomonedwards.com"
"LVTB14G2-2542$","LVTB14G2-2542","RestrictedKrbHost","LVTB14G2-2542,LVTB14G2-2542.solomonedwards.com"
"LVTB14G2-2542$","LVTB14G2-2542","HOST","LVTB14G2-2542,LVTB14G2-2542.solomonedwards.com"
"LAT6430-JKUN$","LAT6430-JKUN","RestrictedKrbHost","LAT6430-JKUN,LAT6430-JKUN.solomonedwards.com"
"LAT6430-JKUN$","LAT6430-JKUN","HOST","LAT6430-JKUN,LAT6430-JKUN.solomonedwards.com"
"LVTB14G2-2543$","LVTB14G2-2543","RestrictedKrbHost","LVTB14G2-2543,LVTB14G2-2543.solomonedwards.com"
"LVTB14G2-2543$","LVTB14G2-2543","HOST","LVTB14G2-2543,LVTB14G2-2543.solomonedwards.com"
"PHL-L-E84016CZ$","PHL-L-E84016CZ","RestrictedKrbHost","PHL-L-E84016CZ,PHL-L-E84016CZ.solomonedwards.com"
"PHL-L-E84016CZ$","PHL-L-E84016CZ","HOST","PHL-L-E84016CZ,PHL-L-E84016CZ.solomonedwards.com"
"PB450G2-2118$","PB450G2-2118","RestrictedKrbHost","PB450G2-2118,PB450G2-2118.solomonedwards.com"
"PB450G2-2118$","PB450G2-2118","HOST","PB450G2-2118,PB450G2-2118.solomonedwards.com"
"HOU-L-W540G2HP$","HOU-L-W540G2HP","RestrictedKrbHost","HOU-L-W540G2HP,HOU-L-W540G2HP.solomonedwards.com"
"HOU-L-W540G2HP$","HOU-L-W540G2HP","HOST","HOU-L-W540G2HP,HOU-L-W540G2HP.solomonedwards.com"
"LVTB14G2-2544$","LVTB14G2-2544","RestrictedKrbHost","LVTB14G2-2544,LVTB14G2-2544.solomonedwards.com"
"LVTB14G2-2544$","LVTB14G2-2544","HOST","LVTB14G2-2544,LVTB14G2-2544.solomonedwards.com"
"PHLH-L-E840971R$","PHLH-L-E840971R","RestrictedKrbHost","PHLH-L-E840971R,PHLH-L-E840971R.solomonedwards.com"
"PHLH-L-E840971R$","PHLH-L-E840971R","HOST","PHLH-L-E840971R,PHLH-L-E840971R.solomonedwards.com"
"LVTB14G2-2545$","LVTB14G2-2545","RestrictedKrbHost","LVTB14G2-2545,LVTB14G2-2545.solomonedwards.com"
"LVTB14G2-2545$","LVTB14G2-2545","HOST","LVTB14G2-2545,LVTB14G2-2545.solomonedwards.com"
"LVTB14G2-002517$","LVTB14G2-002517","RestrictedKrbHost","LVTB14G2-002517,LVTB14G2-002517.solomonedwards.com"
"LVTB14G2-002517$","LVTB14G2-002517","HOST","LVTB14G2-002517,LVTB14G2-002517.solomonedwards.com"
"SOLOMON-IMGW7-2$","SOLOMON-IMGW7-2","TERMSRV","SOLOMON-IMGW7-2,Solomon-ImgW7-2.solomonedwards.com"
"SOLOMON-IMGW7-2$","SOLOMON-IMGW7-2","RestrictedKrbHost","SOLOMON-IMGW7-2,SOLOMON-IMGW7-2.solomonedwards.com"
"SOLOMON-IMGW7-2$","SOLOMON-IMGW7-2","HOST","SOLOMON-IMGW7-2,SOLOMON-IMGW7-2.solomonedwards.com"
"LVTB14G2-002518$","LVTB14G2-002518","RestrictedKrbHost","LVTB14G2-002518,LVTB14G2-002518.solomonedwards.com"
"LVTB14G2-002518$","LVTB14G2-002518","HOST","LVTB14G2-002518,LVTB14G2-002518.solomonedwards.com"
"LVTB14G2-002519$","LVTB14G2-002519","RestrictedKrbHost","LVTB14G2-002519,LVTB14G2-002519.solomonedwards.com"
"LVTB14G2-002519$","LVTB14G2-002519","HOST","LVTB14G2-002519,LVTB14G2-002519.solomonedwards.com"
"DEV-T5202121$","DEV-T5202121","MSSQLSvc","DEV-T5202121.solomonedwards.com:49177,DEV-T5202121.solomonedwards.com:49176"
"DEV-T5202121$","DEV-T5202121","TERMSRV","DEV-T5202121.solomonedwards.com,DEV-T5202121"
"DEV-T5202121$","DEV-T5202121","RestrictedKrbHost","DEV-T5202121.solomonedwards.com,DEV-T5202121"
"DEV-T5202121$","DEV-T5202121","HOST","DEV-T5202121.solomonedwards.com,DEV-T5202121"
"PB450G5-2184$","PB450G5-2184","RestrictedKrbHost","PB450G5-2184,PB450G5-2184.solomonedwards.com"
"PB450G5-2184$","PB450G5-2184","HOST","PB450G5-2184,PB450G5-2184.solomonedwards.com"
"PB440G5-002186$","PB440G5-002186","RestrictedKrbHost","PB440G5-002186,PB440G5-002186.solomonedwards.com"
"PB440G5-002186$","PB440G5-002186","HOST","PB440G5-002186,PB440G5-002186.solomonedwards.com"
"PB450G6-2248$","PB450G6-2248","RestrictedKrbHost","PB450G6-2248,PB450G6-2248.solomonedwards.com"
"PB450G6-2248$","PB450G6-2248","HOST","PB450G6-2248,PB450G6-2248.solomonedwards.com"
"PB440G5-002187$","PB440G5-002187","RestrictedKrbHost","PB440G5-002187,PB440G5-002187.solomonedwards.com"
"PB440G5-002187$","PB440G5-002187","HOST","PB440G5-002187,PB440G5-002187.solomonedwards.com"
"SRFPRO7-0022427$","SRFPRO7-0022427","RestrictedKrbHost","SRFPRO7-0022427,SrfPro7-0022427.solomonedwards.com"
"SRFPRO7-0022427$","SRFPRO7-0022427","HOST","SRFPRO7-0022427,SrfPro7-0022427.solomonedwards.com"
"PB440G5-002188$","PB440G5-002188","RestrictedKrbHost","PB440G5-002188,PB440G5-002188.solomonedwards.com"
"PB440G5-002188$","PB440G5-002188","HOST","PB440G5-002188,PB440G5-002188.solomonedwards.com"
"LVTB14G4-2546$","LVTB14G4-2546","RestrictedKrbHost","LVTB14G4-2546,LVTB14G4-2546.solomonedwards.com"
"LVTB14G4-2546$","LVTB14G4-2546","HOST","LVTB14G4-2546,LVTB14G4-2546.solomonedwards.com"
"PB440G5-002190$","PB440G5-002190","RestrictedKrbHost","PB440G5-002190,PB440G5-002190.solomonedwards.com"
"PB440G5-002190$","PB440G5-002190","HOST","PB440G5-002190,PB440G5-002190.solomonedwards.com"
"LVTBG4-002429$","LVTBG4-002429","RestrictedKrbHost","LVTBG4-002429,LVTBG4-002429.solomonedwards.com"
"LVTBG4-002429$","LVTBG4-002429","HOST","LVTBG4-002429,LVTBG4-002429.solomonedwards.com"
"PB440G5-002191$","PB440G5-002191","RestrictedKrbHost","PB440G5-002191,PB440G5-002191.solomonedwards.com"
"PB440G5-002191$","PB440G5-002191","HOST","PB440G5-002191,PB440G5-002191.solomonedwards.com"
"LVTB14G4-002430$","LVTB14G4-002430","RestrictedKrbHost","LVTB14G4-002430.solomonedwards.com,LVTB14G4-002430"
"LVTB14G4-002430$","LVTB14G4-002430","HOST","LVTB14G4-002430.solomonedwards.com,LVTB14G4-002430"
"PB440G5-002192$","PB440G5-002192","RestrictedKrbHost","PB440G5-002192,PB440G5-002192.solomonedwards.com"
"PB440G5-002192$","PB440G5-002192","HOST","PB440G5-002192,PB440G5-002192.solomonedwards.com"
"LVTB14G4-2547$","LVTB14G4-2547","RestrictedKrbHost","LVTB14G4-2547,LVTB14G4-2547.solomonedwards.com"
"LVTB14G4-2547$","LVTB14G4-2547","HOST","LVTB14G4-2547,LVTB14G4-2547.solomonedwards.com"
"SF-EB840G1-VS$","SF-EB840G1-VS","RestrictedKrbHost","SF-EB840G1-VS,SF-EB840G1-VS.solomonedwards.com"
"SF-EB840G1-VS$","SF-EB840G1-VS","HOST","SF-EB840G1-VS,SF-EB840G1-VS.solomonedwards.com"
"PB440G6-002246$","PB440G6-002246","RestrictedKrbHost","PB440G6-002246,PB440G6-002246.solomonedwards.com"
"PB440G6-002246$","PB440G6-002246","HOST","PB440G6-002246,PB440G6-002246.solomonedwards.com"
"EB840G1-1539$","EB840G1-1539","RestrictedKrbHost","EB840G1-1539,EB840G1-1539.solomonedwards.com"
"EB840G1-1539$","EB840G1-1539","HOST","EB840G1-1539,EB840G1-1539.solomonedwards.com"
"LVTB14G4-2522$","LVTB14G4-2522","RestrictedKrbHost","LVTB14G4-2522,LVTB14G4-2522.solomonedwards.com"
"LVTB14G4-2522$","LVTB14G4-2522","HOST","LVTB14G4-2522,LVTB14G4-2522.solomonedwards.com"
"EB840G1-1579$","EB840G1-1579","RestrictedKrbHost","EB840G1-1579,EB840G1-1579.solomonedwards.com"
"EB840G1-1579$","EB840G1-1579","HOST","EB840G1-1579,EB840G1-1579.solomonedwards.com"
"LVTB14G4-2521$","LVTB14G4-2521","RestrictedKrbHost","LVTB14G4-2521,LVTB14G4-2521.solomonedwards.com"
"LVTB14G4-2521$","LVTB14G4-2521","HOST","LVTB14G4-2521,LVTB14G4-2521.solomonedwards.com"
"LVTB14G4-2520$","LVTB14G4-2520","RestrictedKrbHost","LVTB14G4-2520,LVTB14G4-2520.solomonedwards.com"
"LVTB14G4-2520$","LVTB14G4-2520","HOST","LVTB14G4-2520,LVTB14G4-2520.solomonedwards.com"
"DESKTOP-K0L5MG2$","DESKTOP-K0L5MG2","RestrictedKrbHost","DESKTOP-K0L5MG2,DESKTOP-K0L5MG2.solomonedwards.com"
"DESKTOP-K0L5MG2$","DESKTOP-K0L5MG2","HOST","DESKTOP-K0L5MG2,DESKTOP-K0L5MG2.solomonedwards.com"
"LVTB14G4-2523$","LVTB14G4-2523","RestrictedKrbHost","LVTB14G4-2523,LVTB14G4-2523.solomonedwards.com"
"LVTB14G4-2523$","LVTB14G4-2523","HOST","LVTB14G4-2523,LVTB14G4-2523.solomonedwards.com"
"PHL-L-44402B2X$","PHL-L-44402B2X","TERMSRV","PHL-L-44402B2X.solomonedwards.com,PHL-L-44402B2X"
"PHL-L-44402B2X$","PHL-L-44402B2X","RestrictedKrbHost","PHL-L-44402B2X.solomonedwards.com,PHL-L-44402B2X"
"PHL-L-44402B2X$","PHL-L-44402B2X","HOST","PHL-L-44402B2X.solomonedwards.com,PHL-L-44402B2X"
"LVTB14G4-2548$","LVTB14G4-2548","RestrictedKrbHost","LVTB14G4-2548,LVTB14G4-2548.solomonedwards.com"
"LVTB14G4-2548$","LVTB14G4-2548","HOST","LVTB14G4-2548,LVTB14G4-2548.solomonedwards.com"
"PB4440S-1127$","PB4440S-1127","RestrictedKrbHost","PB4440S-1127,PB4440S-1127.solomonedwards.com"
"PB4440S-1127$","PB4440S-1127","HOST","PB4440S-1127,PB4440S-1127.solomonedwards.com"
"LVTB14G4-2549$","LVTB14G4-2549","RestrictedKrbHost","LVTB14G4-2549,LVTB14G4-2549.solomonedwards.com"
"LVTB14G4-2549$","LVTB14G4-2549","HOST","LVTB14G4-2549,LVTB14G4-2549.solomonedwards.com"
"PB440G5-002189$","PB440G5-002189","RestrictedKrbHost","PB440G5-002189,PB440G5-002189.solomonedwards.com"
"PB440G5-002189$","PB440G5-002189","HOST","PB440G5-002189,PB440G5-002189.solomonedwards.com"
"LVTB14G4-002431$","LVTB14G4-002431","RestrictedKrbHost","LVTB14G4-002431.solomonedwards.com,LVTB14G4-002431"
"LVTB14G4-002431$","LVTB14G4-002431","HOST","LVTB14G4-002431.solomonedwards.com,LVTB14G4-002431"
"LVTB14G4-002432$","LVTB14G4-002432","RestrictedKrbHost","LVTB14G4-002432,LVTB14G4-002432.solomonedwards.com"
"LVTB14G4-002432$","LVTB14G4-002432","HOST","LVTB14G4-002432,LVTB14G4-002432.solomonedwards.com"
"IADFSW01$","IADFSW01","WSMAN","IADFSW01.solomonedwards.com,IADFSW01"
"IADFSW01$","IADFSW01","RestrictedKrbHost","IADFSW01,IADFSW01.solomonedwards.com"
"IADFSW01$","IADFSW01","HOST","IADFSW01,IADFSW01.solomonedwards.com"
"SURFPRO7-2433$","SURFPRO7-2433","RestrictedKrbHost","SURFPRO7-2433,SurfPro7-2433.solomonedwards.com"
"SURFPRO7-2433$","SURFPRO7-2433","HOST","SURFPRO7-2433,SurfPro7-2433.solomonedwards.com"
"PB4440-1432$","PB4440-1432","RestrictedKrbHost","PB4440-1432,PB4440-1432.solomonedwards.com"
"PB4440-1432$","PB4440-1432","HOST","PB4440-1432,PB4440-1432.solomonedwards.com"
"LVTB14G4-002434$","LVTB14G4-002434","RestrictedKrbHost","LVTB14G4-002434,LVTB14G4-002434.solomonedwards.com"
"LVTB14G4-002434$","LVTB14G4-002434","HOST","LVTB14G4-002434,LVTB14G4-002434.solomonedwards.com"
"EB8460-1433$","EB8460-1433","RestrictedKrbHost","EB8460-1433,EB8460-1433.solomonedwards.com"
"EB8460-1433$","EB8460-1433","HOST","EB8460-1433,EB8460-1433.solomonedwards.com"
"LVTB14G4-2550$","LVTB14G4-2550","RestrictedKrbHost","LVTB14G4-2550,LVTB14G4-2550.solomonedwards.com"
"LVTB14G4-2550$","LVTB14G4-2550","HOST","LVTB14G4-2550,LVTB14G4-2550.solomonedwards.com"
"PB4440S-1101$","PB4440S-1101","RestrictedKrbHost","PB4440S-1101,PB4440S-1101.solomonedwards.com"
"PB4440S-1101$","PB4440S-1101","HOST","PB4440S-1101,PB4440S-1101.solomonedwards.com"
"LVTB14G4-2551$","LVTB14G4-2551","RestrictedKrbHost","LVTB14G4-2551,LVTB14G4-2551.solomonedwards.com"
"LVTB14G4-2551$","LVTB14G4-2551","HOST","LVTB14G4-2551,LVTB14G4-2551.solomonedwards.com"
"PB4440S-1260$","PB4440S-1260","RestrictedKrbHost","PB4440S-1260,PB4440S-1260.solomonedwards.com"
"PB4440S-1260$","PB4440S-1260","HOST","PB4440S-1260,PB4440S-1260.solomonedwards.com"
"PB4440S-002183$","PB4440S-002183","RestrictedKrbHost","PB4440S-002183.solomonedwards.com,PB4440S-002183"
"PB4440S-002183$","PB4440S-002183","HOST","PB4440S-002183.solomonedwards.com,PB4440S-002183"
"LVTB14G4-2552$","LVTB14G4-2552","RestrictedKrbHost","LVTB14G4-2552,LVTB14G4-2552.solomonedwards.com"
"LVTB14G4-2552$","LVTB14G4-2552","HOST","LVTB14G4-2552,LVTB14G4-2552.solomonedwards.com"
"EB8460-1542$","EB8460-1542","RestrictedKrbHost","EB8460-1542,EB8460-1542.solomonedwards.com"
"EB8460-1542$","EB8460-1542","HOST","EB8460-1542,EB8460-1542.solomonedwards.com"
